gene_id	gene_name	SRX13037862	SRX13037863	SRX13037864	SRX13037865	SRX13037866	SRX13037867	SRX13037868	SRX13037869	SRX13037870	SRX13037871
LOC111135399	LOC111135399	1730	1730	1649.52174732425	1535	1655.07823410415	1628.87735364556	1577.64041297499	1603.58378763556	1590.85219552486	1594.08803009035
LOC111135400	LOC111135400	2211	2211	2211	2211	2211	2211	2211	2211	2211	2211
LOC111135401	LOC111135401	1932	1932	1932	1932	1932	1932	1932	1932	1932	1932
LOC111135402	LOC111135402	1275	1275	1275	1275	1275	1275	1275	1275	1275	1275
LOC111135403	LOC111135403	1008	1008	1008	1008	1008	1008	1008	1008	1008	1008
LOC111135404	LOC111135404	1432.63016786943	1442.98722419258	1439.83991566392	1439.70442478438	1435.74028353094	1364.52317605156	1332.5885690799	1353.53610271741	1337.30259904036	1372.02763922708
LOC111135405	LOC111135405	4275	4275	4275	4275	4275	4275	4275	4275	4275	4275
LOC111135406	LOC111135406	1626	1626	1626	1626	1626	1626	1626	1626	1626	1626
LOC111135407	LOC111135407	2510	2510	2510	2510	2510	2510	2510	2510	2510	2510
LOC111135408	LOC111135408	1986.80335428622	1984.04172055161	1983	1983	1984.23580879106	1957.27494815437	1960.41459435872	1955.01387832015	1947.50034363806	1956.60417191571
LOC111135409	LOC111135409	2270.0583172281	2614	2165	2165	2165	2603.43664391094	2619.80064389545	2632.1964643813	2646.90698554543	2601.26053904679
LOC111135410	LOC111135410	884	884	884	884	884	884	884	884	884	884
LOC111135411	LOC111135411	3228	3228	3228	3228	3228	3228	3228	3228	3228	3228
LOC111135412	LOC111135412	3105	3105	3105	3105	3105	3105	3105	3105	3105	3105
LOC111135413	LOC111135413	2519	2519	2519	2519	2519	2519	2519	2519	2519	2519
LOC111135414	LOC111135414	3893	3893	3893	3893	3893	3900	3900	3900	3900	3900
LOC111135415	LOC111135415	1966	1966	1966	1966	1966	1966	1966	1966	1966	1966
LOC111135416	LOC111135416	4367	4367	4367	4367	4367	4402.86271446477	4471	4471	4433.69082528448	4412.11982597188
LOC111135417	LOC111135417	11707	11707	11707	11707	11707	11707	11707	11707	11707	11707
LOC111135418	LOC111135418	1362	1410.40371099579	1362	1410.40371099579	1410.40371099579	1484.41940898369	1387.64317515662	1455.8650622512	1409.77128724524	1415.61666142649
LOC111135419	LOC111135419	2115	2018.70001799136	2115	1992	1992	1992	1992	1992	1992	1992
LOC111135420	LOC111135420	1367	1367	1367	1367	1367	1367	1367	1367	1367	1367
LOC111135421	LOC111135421	673	673	673	673	673	673	673	673	673	673
LOC111135422	LOC111135422	2063	2063	2063	2063	2063	2063	2063	2063	2063	2063
LOC111135423	LOC111135423	1925.88570000001	1925.88570000001	1925.88570000001	1925.88570000001	1925.88570000001	1851.87799231704	2000.2726177305	1929.30643427548	1959.85664469813	1891.58326706344
LOC111135424	LOC111135424	2384	2384	2384	2384	2384	2384	2384	2384	2384	2384
LOC111135425	LOC111135425	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9
LOC111135426	LOC111135426	2298	2298	2298	2298	2298	2382.77592539596	2375.93335831765	2379.49542453865	2381.62367412188	2380.89867164045
LOC111135427	LOC111135427	921	921	921	921	921	921	921	921	921	921
LOC111135428	LOC111135428	2345	2345	2345	2345	2339	2339.18095748838	2339.10986848271	2339.89999341895	2339.10528447083	2340.02686056932
LOC111135429	LOC111135429	1575	1650	1650	1575	1575	1650	1635.69639191684	1637.88052918901	1640.61026014206	1585.96314682727
LOC111135430	LOC111135430	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040
LOC111135431	LOC111135431	4587	4587	4587	4587	4587	4587	4587	4587	4605.8455428103	4596.93728141424
LOC111135432	LOC111135432	592	592	592	592	592	592	592	592	592	592
LOC111135433	LOC111135433	5770.41457174593	5768.01706309599	5772.92389171012	5543.09963726629	5779.44283129857	5730.13431713905	5690.75852716098	5657.97050744737	5659.54497862945	5706.15773877755
LOC111135434	LOC111135434	3956.17617503583	3956.17617503583	3936	3956.17617503583	3956.17617503583	3959.21312771096	3960.95423964872	3968.31549216581	3951.50476908091	3961.14956372612
LOC111135435	LOC111135435	1480	1426	1264	1264	1264	1328.63141518343	1328.63141518343	1264	1426	1264
LOC111135436	LOC111135436	431	431	431	431	431	431	431	431	431	431
LOC111135437	LOC111135437	3583.51173551443	3583.51173551443	3583.51173551443	3583.51173551443	3583.51173551443	3600.43816214007	3576.65619750639	3623.15043034648	3638.4310823225	3481.05659365357
LOC111135438	LOC111135438	1743	1743	1743	1743	1743	1743	1781.82133443932	1842	1842	1842
LOC111135439	LOC111135439	4399	4399	4399	4399	4399	4399	4399	4399	4399	4399
LOC111135440	LOC111135440	3154	2748	3154	2657	3154	3154	3124.97564479335	3154	3154	3154
LOC111135441	LOC111135441	285	332.366384151006	332.366384151006	332.366384151006	332.366384151006	333.80692195073	331.386219388379	349.965579544777	354.510998008323	344.64570203414
LOC111135442	LOC111135442	1568	1568	1568	1568	1568	1568	1568	1568	1568	1568
LOC111135443	LOC111135443	2257	2293	2257	2280.10913247842	2293	2263.85189938886	2259.82215265005	2257	2257	2264.26039954089
LOC111135444	LOC111135444	1683	1683	1683	1683	1683	1683	1683	1683	1683	1683
LOC111135445	LOC111135445	3661.88678256084	3763.30226438547	3647.52885035586	4151	3606.34142394545	3684.32960236254	3616.90193724124	3685.02697161193	3754.43312447999	3689.74679514554
LOC111135446	LOC111135446	2486.93584506926	2486.93584506926	2486.93584506926	2486.93584506926	2486.93584506926	2492	2492	2479.11012312049	2479.60770610874	2492
LOC111135447	LOC111135447	1463	1463	1463	1463	1463	1463	1463	1463	1463	1463
LOC111135448	LOC111135448	3775	3775	3775	3775	3775	3775	3775	3775	3775	3775
LOC111135449	LOC111135449	2621	2621	2621	2621	2621	2621	2621	2621	2621	2621
LOC111135450	LOC111135450	530	530	530	530	530	530	530	530	530	530
LOC111135451	LOC111135451	2942	2979	2942	2942	2942	2942	2952.06861094733	2982	2942	2982
LOC111135452	LOC111135452	1544.05694346065	1543.33225717558	1543.10036268563	1542.3477482736	1543.93671999495	1543.90673522679	1545.95732783292	1543.76682855163	1544.56286180487	1542.72593464126
LOC111135453	LOC111135453	3165	3165	3165	3165	3165	3165	3165	3165	3165	3165
LOC111135454	LOC111135454	1138	1138	1138	1138	1138	1138	1138	1138	1138	1138
LOC111135455	LOC111135455	586	586	586	586	586	586	586	586	586	586
LOC111135456	LOC111135456	1719	1719	1719	1719	1719	1719	1719	1719	1719	1719
LOC111135457	LOC111135457	587	587	587	587	587	587	587	587	587	587
LOC111135458	LOC111135458	475	475	475	475	475	475	475	475	475	475
LOC111135459	LOC111135459	404	404	404	404	404	404	404	404	404	404
LOC111135460	LOC111135460	2251	2251	2251	2251	2251	2251	2251	2251	2251	2251
LOC111135461	LOC111135461	6587	6587	6587	6587	6587	6587	6587	6587	6587	6587
LOC111135462	LOC111135462	1814.84410371716	1891.88223266431	2052	1695	2052	1957.88185804111	2002.71184630069	1925.66549178266	1936.67966433222	1928.71913532408
LOC111135463	LOC111135463	3916	3916	3916	3916	3152.95079332864	3301.57595047126	3283.17930296367	3458.52838872889	3244.95935945959	3315.55616645346
LOC111135464	LOC111135464	1091	1091	1091	1091	1091	1091	1091	1091	1091	1091
LOC111135465	LOC111135465	1441	1441	1441	1441	1441	1441	1441	1441	1441	1441
LOC111135466	LOC111135466	8683	8683	8683	8683	8683	8683	8683	8683	8683	8683
LOC111135467	LOC111135467	2855	2855	2855	2855	2855	2855	2855	2855	2855	2855
LOC111135468	LOC111135468	1580	1580	1580	1580	1580	1580	1580	1580	1580	1580
LOC111135469	LOC111135469	621	621	621	621	621	621	621	621	621	621
LOC111135471	LOC111135471	3857.02797890552	4122	3474.84423688772	3470.31296927777	3979	3707.73234980664	3689.29753444832	3743.72147086735	3667.27485228778	3714.02094191809
LOC111135472	LOC111135472	3249	3249	3249	3249	3249	3249	3249	3249	3249	3249
LOC111135473	LOC111135473	2748	2748	2748	2748	2748	2748	2748	2748	2748	2748
LOC111135474	LOC111135474	1153	1153	1153	1153	1153	1153	1153	1153	1153	1153
LOC111135475	LOC111135475	1964	1964	1964	1964	1964	1964	1964	1964	1964	1964
LOC111135476	LOC111135476	3588	3588	3588	3588	3588	3588	3563.91536224023	3588	3572.41780059179	3575.1082522139
LOC111135477	LOC111135477	3778	3782	3782	3305	3782	3452.76525360558	3541.43404617157	3591.73294411062	3515.56471557867	3553.40783706853
LOC111135478	LOC111135478	4820	4820	4820	4820	4820	4876.21162258503	4890.95286231099	4875.94102851023	4886.60079351193	4854.34722591478
LOC111135479	LOC111135479	9659	9659	9659	9659	9659	9659	9659	9659	9659	9659
LOC111135480	LOC111135480	197	197	197	197	197	197	197	197	197	197
LOC111135481	LOC111135481	1332.9102639608	1224	1224	1224	1224	1292.30839659095	1298.42477643023	1474.81823841787	1293.77606386665	1848
LOC111135482	LOC111135482	1226.88340636486	1226.88340636486	1226.88340636486	1226.88340636486	1226.88340636486	1082	1473	1226.88340636486	1158.72364780557	1226.88340636486
LOC111135483	LOC111135483	1922	1922	1922	1922	1922	1922	1922	1922	1922	1922
LOC111135484	LOC111135484	3788	3788	3788	3788	3788	3788	3788	3788	3788	3788
LOC111135485	LOC111135485	3976	3976	3944.34778111011	3928	3976	3952.45668877964	3928	3928	3976	3928
LOC111135486	LOC111135486	1207.67509004234	1207.67509004234	1207.67509004234	1207.67509004234	1207.67509004234	1212.30602716612	1203.51080519667	1230.28241566203	1147	1247.72836936391
LOC111135487	LOC111135487	1482	1482	1482	1482	1482	1482	1482	1482	1482	1482
LOC111135488	LOC111135488	1444.23979338332	1444.23979338332	1444.23979338332	1444.23979338332	1444.23979338332	1523	1231.77002628292	1444	1523	1523
LOC111135489	LOC111135489	810	810	810	810	810	810	810	810	810	810
LOC111135490	LOC111135490	1024	1024	1024	1024	1024	1024	1024	1024	1024	1024
LOC111135491	LOC111135491	2786	2786	2786	2786	2786	2786	2786	2786	2786	2786
LOC111135492	LOC111135492	763	763	763	763	763	763	763	763	763	763
LOC111135493	LOC111135493	1445	1445	1445	1687.33540829142	1445	2689	2197.31204473654	2408.33869110115	2440.43315049106	2190.83901758559
LOC111135494	LOC111135494	4883	4883	4883	4883	4883	4883	4883	4883	4883	4883
LOC111135495	LOC111135495	2935	2935	2935	2935	2935	2935	2935	2935	2935	2935
LOC111135496	LOC111135496	3107	3107	3107	3107	3107	3107	3107	3107	3107	3107
LOC111135497	LOC111135497	2354.84300424724	2339.54344938541	2529.06782967044	2453	2327.2956317345	2325.11502810316	2367.71347363735	2332.9394310775	2335.83488844159	2322.00843119236
LOC111135498	LOC111135498	1028	1028	1028	1028	1028	1028	1028	1028	1028	1028
LOC111135499	LOC111135499	3071	3071	3071	3071	3071	3071	3071	3071	3071	3071
LOC111135500	LOC111135500	1923.24041910198	1937.31237876895	1877.81134157909	1923.67602006209	1870.31155363324	2003.22692368839	2007.7079582218	2012.17189123117	2020.897906558	1935.48512406268
LOC111135501	LOC111135501	1805.87372347733	1798.0999786388	1796.33033770854	1796.55001361137	1800.70246128503	1837.03550027851	1832.37338189559	1836.6945630687	1833.93239939611	1839.85322830069
LOC111135502	LOC111135502	2090	2090	2090	2090	2090	2090	2090	2090	2090	2090
LOC111135503	LOC111135503	1983.26387738347	1904	1904	1904	1904	2087	2087	2087	1904	2087
LOC111135504	LOC111135504	3273	3273	3273	3273	3273	3426.44064410884	3359.19749799927	3448.64559447074	3427.46235655066	3435.4166919493
LOC111135505	LOC111135505	1980	2003.71482908373	2003.71482908373	2003.71482908373	2003.71482908373	1980	2052	2052	1980	1980
LOC111135506	LOC111135506	1943	1943	1943	1943	1943	1943	1943	1943	1943	1943
LOC111135507	LOC111135507	1584	1584	1584	1584	1584	1584	1584	1584	1584	1584
LOC111135508	LOC111135508	2119	2119	2119	2119	2119	2119	2119	2119	2119	2119
LOC111135509	LOC111135509	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147
LOC111135510	LOC111135510	1985.64630481886	2000.98984865267	1990.40383262101	1974.0246347078	1969.56899065631	1900.44342927562	1888.43742351266	1899.11778557139	1910.0181143993	1884.67123404215
LOC111135511	LOC111135511	2078	1984	1984	1984	2078	2050.4785150287	2056.74724198401	2078	2078	2078
LOC111135512	LOC111135512	1946	1946	1946	1946	1946	1946	1946	1946	1946	1946
LOC111135513	LOC111135513	1734	1734	1734	1734	1734	1734	1734	1734	1734	1734
LOC111135514	LOC111135514	1920	1920	1920	1920	1920	1920	1920	1920	1920	1920
LOC111135515	LOC111135515	1803	1803	1803	1803	1803	1803	1803	1803	1803	1803
LOC111135516	LOC111135516	1830.9758004852	1830.9758004852	1830.9758004852	1830.9758004852	1830.9758004852	1832.60954582269	1840.07761325738	1832.2350984988	1825	1825
LOC111135517	LOC111135517	2620	2620	2620	2620	2620	2620	2620	2620	2620	2620
LOC111135518	LOC111135518	1847.44676370652	1847.44676370652	1847.44676370652	1847.44676370652	1847.44676370652	1853.74981942654	1818.08751172759	1836.07360976191	1846.03160647861	1883.92902179465
LOC111135519	LOC111135519	3039	3039	3039	3039	3039	3039	3039	3039	3039	3039
LOC111135520	LOC111135520	1145	1145	1145	1145	1145	1145	1145	1145	1145	1145
LOC111135521	LOC111135521	2807	2807	2807	2807	2807	2807	2807	2807	2807	2807
LOC111135522	LOC111135522	2452	2452	2452	2452	2452	2452	2452	2452	2452	2452
LOC111135523	LOC111135523	4030	4032.85333775176	4032.85333775176	4032.85333775176	4030	4034.98924498764	4035.12217913451	4039.87328573904	4030	4030
LOC111135524	LOC111135524	737	737	737	737	737	737	737	737	737	737
LOC111135525	LOC111135525	770	770	770	770	770	770	770	770	770	770
LOC111135526	LOC111135526	621	621	621	621	621	1081.3708766139	926.964510356037	983.596178552106	861.588201181553	918.209963127801
LOC111135527	LOC111135527	529	529	529	529	529	529	529	529	529	529
LOC111135528	LOC111135528	816	816	816	816	816	816	816	816	816	816
LOC111135530	LOC111135530	625	625	625	625	625	625	625	625	625	625
LOC111135532	LOC111135532	369	369	369	369	369	369	369	369	369	369
LOC111135533	LOC111135533	433	433	433	433	433	433	433	433	433	433
LOC111135534	LOC111135534	368	368	368	368	368	368	368	368	368	368
LOC111135535	LOC111135535	11.264	11.264	11.264	11.264	11.264	11.264	11.264	11.264	11.264	11.264
LOC111135536	LOC111135536	4294	4294	4294	4294	4294	4294	4294	4294	4294	4294
LOC111135537	LOC111135537	5223	5223	5223	5223	5223	5223	5223	5223	5223	5223
LOC111135538	LOC111135538	1341	1341	1341	1341	1341	1341	1341	1341	1341	1341
LOC111135539	LOC111135539	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786
LOC111135540	LOC111135540	163	163	163	163	163	163	163	163	163	163
LOC111135541	LOC111135541	2541.38072527295	2504.04328005662	2654.12722571411	2477	2509.67116563205	2706.99038782159	2639.57948888831	2668.06885930643	2657.88981079546	2678.89033267142
LOC111135542	LOC111135542	2697	2697	2697	2697	2697	2697	2697	2697	2697	2697
LOC111135543	LOC111135543	2158	2158	2148	2148	2158	2158	2158	2158	2158	2158
LOC111135544	LOC111135544	1864.80646987712	1864.80646987712	1864	1864	1864.80646987712	1864	1866.03450773222	1864.78588144374	1866.00110326532	1864.82510688006
LOC111135545	LOC111135545	3282	3282	3282	3258	3258	3280.77422685418	3282	3279.97660176831	3280.88548978397	3278.32796702401
LOC111135546	LOC111135546	2783	2783	2783	2783	2783	2783	2783	2783	2783	2783
LOC111135547	LOC111135547	1004	1004	1004	1004	1004	1004	1004	1004	1004	1004
LOC111135548	LOC111135548	5022	5022	5022	5022	5022	5022	5022	5022	5022	5022
LOC111135549	LOC111135549	1184	1184	1184	1184	1184	1184	1184	1184	1184	1184
LOC111135550	LOC111135550	2010	2010	2010	2010	2010	2010	2010	2010	2010	2010
LOC111135551	LOC111135551	5958	5958	5958	5958	5958	5958	5958	5958	5958	5958
LOC111135552	LOC111135552	4508	4508	4508	4508	4508	4508.48746520091	4510.79771001352	4509.13337287226	4510.04743394816	4509.09303993737
LOC111135553	LOC111135553	4602	4602	4596	4602	4602	4602	4588.16688534862	4588.68645282679	4601.03490008713	4602
LOC111135554	LOC111135554	1060	1060	1060	1060	1060	1060	1060	1060	1060	1060
LOC111135555	LOC111135555	2033	2033	2033	2033	2033	2033	2033	2035.02566667559	2033	2033
LOC111135556	LOC111135556	170.183312807476	170.183312807476	170.183312807476	170.183312807476	170.183312807476	169	169	169	169	175
LOC111135557	LOC111135557	4215.97532640164	4270	4212.11008981818	4149	4184.74351291676	4280.34724112721	4271.94235454115	4265.81190173158	4285.80562766496	4286.65305687376
LOC111135558	LOC111135558	4433	4433	4433	4433	4433	4433	4433	4433	4433	4433
LOC111135559	LOC111135559	1693	1693	1810.47197108283	1693	1812.38332061443	2553.98571751299	2199.66187225283	2310.11598591553	2284.11167346368	2525.29321563822
LOC111135560	LOC111135560	841	841	841	841	841	841	841	841	841	841
LOC111135561	LOC111135561	1154	1154	1154	1154	1154	1154	1154	1154	1154	1154
LOC111135562	LOC111135562	2034	2034	2034	2034	2034	2034	2034	2034	2034	2034
LOC111135563	LOC111135563	1534	1534	1534	1534	1534	1593.05379031619	1579.90370402587	1595.28969258921	1604.0348482304	1623.47906897498
LOC111135564	LOC111135564	2106	2106	2106	2100	2106	2101.60709521104	2101.45181799105	2102.79545372493	2101.49798793704	2102.10862879311
LOC111135565	LOC111135565	782	782	782	782	782	782	782	782	782	782
LOC111135566	LOC111135566	1617.32958916852	1617.32958916852	1617.32958916852	1617.32958916852	1617.32958916852	1617.32958916852	1499	1617.32958916852	1745	1617.32958916852
LOC111135567	LOC111135567	697	697	697	697	697	700.057850158756	701.432017220179	700.637345563493	710.322012794569	700.434407055492
LOC111135568	LOC111135568	1340.9937198298	1340.9937198298	1340.9937198298	1340.9937198298	1340.9937198298	1340.9937198298	1711.50577512386	1201.11364791452	1030	1527.23996587858
LOC111135569	LOC111135569	2964.67267229725	2958.16534038456	2966.57991027166	2942	2965.65248122145	2960.5901235636	2964.55247446922	2958.66376288509	2968.07213247401	2964.49832559841
LOC111135570	LOC111135570	3634	3634	3634	3634	3634	3634	3634	3634	3634	3634
LOC111135571	LOC111135571	3035	3031	3031	3031	3031	3054.60250445373	3034.71818914649	3034.61847267946	3035	3059.76821485215
LOC111135572	LOC111135572	2475	2475	2475	2552.31393176062	2552.31393176062	2793.50296567073	2648.38019556843	2475	2516.39547682439	2577.88506990932
LOC111135573	LOC111135573	968	968	968	968	968	968	968	968	968	968
LOC111135574	LOC111135574	4322	4322	4322	4322	4322	4322	4322	4322	4322	4322
LOC111135575	LOC111135575	2023	2023	2023	2023	2023	2023	2023	2023	2023	2023
LOC111135576	LOC111135576	4531	4531	4531	4836	4531	4836	4531	4696.84777838879	4531	4836
LOC111135577	LOC111135577	1341.55329839662	1341.55329839662	1341.55329839662	1341.55329839662	1341.55329839662	1451.60271797553	828.274102050858	1524.07488075667	1275.65168441554	1859
LOC111135578	LOC111135578	1141.83029542997	971.553861934727	986.318324586584	1150.22733763751	995.590780484802	1010.43036344044	1018.70819910872	1025.75099527039	1055.98144858024	1010.36002341076
LOC111135579	LOC111135579	3340	3353	3340	3340	3346.49368742868	3346.49368742868	3346.49368742868	3346.49368742868	3353	3353
LOC111135580	LOC111135580	1449	1449	1449	1449	1449	1449	1449	1449	1449	1449
LOC111135581	LOC111135581	1406	1406	1406	1406	1406	1406	1406	1406	1406	1406
LOC111135582	LOC111135582	921	921	921	921	921	921	921	921	921	921
LOC111135583	LOC111135583	1721	1721	1721	1721	1721	1721	1721	1721	1721	1721
LOC111135584	LOC111135584	1487	1487	1487	1487	1502.05585180162	1546	1546	1546	1546	1546
LOC111135585	LOC111135585	5649	5649	5649	5649	5649	5649	5649	5649	5649	5649
LOC111135586	LOC111135586	5960	5960	5960	5960	5960	5960	5960	5960	5960	5960
LOC111135587	LOC111135587	7362	7362	7362	7362	7362	7362	7362	7362	7362	7362
LOC111135588	LOC111135588	2891.00894643182	2938	2890.4759925968	2875.17081349672	2906.02111576804	2892.19650032815	2864.56205381092	2866.79408150995	2871.79463729846	2873.33320998805
LOC111135589	LOC111135589	1464.87512971072	1463.33729963645	1470.59085871946	1470.59873624143	1466.88901813664	1462.71766439164	1461.16114525659	1460.43035279149	1463.21429462191	1461.45462737962
LOC111135590	LOC111135590	2658	2675	2671.73740702929	2675	2675	2658	2659.4852126699	2665.16662708385	2661.5403489965	2668.70010049414
LOC111135591	LOC111135591	2799	2799	2799	2799	2799	2799	2817	2799	2799	2799
LOC111135592	LOC111135592	3321	3321	3321	3321	3321	3321	3321	3321	3321	3321
LOC111135593	LOC111135593	1570	2225	1570	1570	2225	1797.98766657071	1881.40603479785	1811.6806858908	1889.23482848501	1828.54376191196
LOC111135594	LOC111135594	5005	5005	5005	5005	5005	5005	5005	5005	5005	5005
LOC111135595	LOC111135595	2556.66436101649	2556.66436101649	2556.66436101649	2556.66436101649	2556.66436101649	2525	2479	2525	2788	2479
LOC111135596	LOC111135596	1637	1637	1637	1637	1637	1637	1637	1637	1637	1637
LOC111135597	LOC111135597	2885	2885	2938.31874757154	2938.31874757154	2885	2968.21762736615	3014.5748066001	2977.59389186459	2939.89699971314	2954.16270520672
LOC111135598	LOC111135598	2852	2909.99645877673	2909.99645877673	2909.99645877673	2909.99645877673	2922.85486058991	2923	2923	2922.52785270491	2917.30409711097
LOC111135599	LOC111135599	2699	2699	2699	2699	1931	2602.76466535933	2581.74192912794	2511.52738095398	2590.6379956886	2435.46182063586
LOC111135600	LOC111135600	2623	2623	2623	2623	2623	2623	2623	2623	2623	2623
LOC111135601	LOC111135601	1190	1190	1190	1190	1190	1190	1190	1190	1190	1190
LOC111135602	LOC111135602	1975.1368079311	1975.1368079311	1975.1368079311	1975.1368079311	1975.1368079311	1900.2739386258	2912	1709.32335146135	1807.84495371775	1757.89496518948
LOC111135603	LOC111135603	1790	1822.70129203882	1790	1790	1822.70129203882	1856	1856	1856	1856	1790
LOC111135604	LOC111135604	1068	1068	1068	1068	1068	1068	1068	1068	1068	1068
LOC111135605	LOC111135605	2561	2561	2561	2561	2561	2561	2561	2561	2561	2561
LOC111135606	LOC111135606	694	694	694	694	694	694	695.624401220363	694.646695015885	695.167948722192	694.749835143027
LOC111135607	LOC111135607	754	754	754	754	754	754	754	754	754	754
LOC111135608	LOC111135608	2053	2053	2053	2053	2053	2053	2053	2053	2053	2053
LOC111135609	LOC111135609	993	993	993	993	993	993	993	993	993	993
LOC111135610	LOC111135610	1026	1026	1026	1026	1026	1026	1026	1026	1026	1026
LOC111135611	LOC111135611	2909	2909	2909	2909	2909	2909	2909	2909	2909	2909
LOC111135612	LOC111135612	377.232404701598	377.232404701598	377.232404701598	377.232404701598	377.232404701598	128.608553834347	784	784	784	123.26134931397
LOC111135613	LOC111135613	726	726	726	726	726	726	726	726	726	726
LOC111135614	LOC111135614	6970	6970	6970	6970	6970	6970	6970	6970	6970	6970
LOC111135615	LOC111135615	1323	1323	1323	1323	1323	1323	1323	1323	1323	1323
LOC111135616	LOC111135616	1109	1109	1109	1109	1109	1146	1146	1146	1146	1146
LOC111135617	LOC111135617	2153	2153	2153	2153	2153	2319	2308.07412159619	2298.32764875884	2336.8964171528	2309.55648074358
LOC111135618	LOC111135618	3306	3306	3306	3306	3306	3306	3306	3306	3306	3306
LOC111135619	LOC111135619	3203	3203	3203	3203	3203	3203	3203	3203	3203	3203
LOC111135620	LOC111135620	1842	2413	2413	1842	2413	1902.69526336515	1941.84772430372	1950.43133441458	1959.2432753851	1947.64196989961
LOC111135621	LOC111135621	6774	6774	6774	6774	6774	6780	6780	6780	6780	6774
LOC111135622	LOC111135622	2811	2811	2811	2811	2811	2811	2811	2811	2811	2811
LOC111135623	LOC111135623	1155	1155	1155	1155	1155	1155	1155	1155	1155	1155
LOC111135624	LOC111135624	1546	1546	1546	1546	1546	1546	1546	1546	1546	1546
LOC111135625	LOC111135625	1656	1656	1656	1656	1656	1656	1656	1656	1656	1656
LOC111135626	LOC111135626	2630	2630	2630	2630	2630	2630	2630	2630	2630	2630
LOC111135628	LOC111135628	2316	2316	2316	2316	2316	2316	2316	2316	2316	2316
LOC111135629	LOC111135629	2686	2686	2686	2686	2686	2686	2686	2686	2686	2686
LOC111135630	LOC111135630	2153.75341861455	2153.75341861455	2153.75341861455	2153.75341861455	2153.75341861455	2153.37035827605	2154.55880523805	2153	2154.83865111682	2153
LOC111135631	LOC111135631	1788	1748	1748	1748	1748	1765.78681770574	1756.12894735289	1748	1757.19333886073	1748
LOC111135632	LOC111135632	3388	3388	3388	3413.0539176793	3388	3434	3430.15363177042	3434	3434	3434
LOC111135633	LOC111135633	218.300364301647	218.300364301647	218.300364301647	218.300364301647	218.300364301647	206.16589260612	209.65930652427	218.242745732681	203.881898051229	257.764350891251
LOC111135634	LOC111135634	2182	2182	2182	2182	2336	2336.4601483776	2361.00205066735	2318.6590721199	2312.83250120612	2311.27447248427
LOC111135635	LOC111135635	5020	5020	5020	5020	5020	5020	5020	5020	5020	5020
LOC111135636	LOC111135636	1163	1163	1163	1163	1163	1163	1163	1163	1163	1163
LOC111135637	LOC111135637	1684.15649223097	1599.57644260723	1458.33543228449	1570.40610757918	1783.80209959805	1573.96581279843	1639.40838232681	1598.04883969266	1589.84778571175	1629.76566726082
LOC111135638	LOC111135638	948	948	948	948	948	948	948	948	948	948
LOC111135640	LOC111135640	2421	2421	2421	2421	2421	2421	2421	2421	2421	2421
LOC111135641	LOC111135641	5385	4509.52373267668	4689.3100275645	4293	4768.17127441739	4448.92602461955	4474.6351912847	4452.19714675188	4545.1807742074	4458.93008996108
LOC111135642	LOC111135642	4855.13809818105	4834.12798220651	4843.61168087031	4779	4857.20692390238	4863.72569900012	4855.28085629499	4864.41214181734	4867.23656277472	4835.33999578223
LOC111135643	LOC111135643	1242	1242	1242	1242	1242	1242	1242	1242	1242	1242
LOC111135644	LOC111135644	1925	1925	1925	1925	1925	1925	1925	1925	1925	1925
LOC111135645	LOC111135645	1281	1281	1281	1281	1281	1281	1281	1281	1281	1281
LOC111135646	LOC111135646	67.261	67.261	67.261	67.261	67.261	67.261	67.261	67.261	67.261	67.261
LOC111135647	LOC111135647	4882.22947664455	4882.22947664455	4882.22947664455	4882.22947664455	4882.22947664455	4912	4912	4793	4904	4891.21029533527
LOC111135648	LOC111135648	4076	4076	4076	4076	4076	4076	4076	4076	4076	4076
LOC111135649	LOC111135649	1262	1262	1262	1262	1262	1262	1262	1262	1262	1262
LOC111135650	LOC111135650	720	720	720	720	720	720	720	720	720	720
LOC111135651	LOC111135651	1974	1974	1974	1974	1974	1974	1974	1974	1974	1974
LOC111135652	LOC111135652	3494.99279519557	3494.99279519557	3494.99279519557	3494.99279519557	3494.99279519557	3564.31858114725	3496.06934303658	3424.31685582068	3461.9838672479	3530.00961181182
LOC111135653	LOC111135653	2689	2689	2689	2689	2689	2689	2689	2689	2689	2689
LOC111135654	LOC111135654	2997.896165935	2921	2997.896165935	3294	2921	2954.64897669049	2921	3029.14347023967	3003.11107554417	2956.76831948422
LOC111135655	LOC111135655	2593	2593	2593	2593	2593	2593	2593	2593	2593	2593
LOC111135656	LOC111135656	2534	2534	2534	2534	2534	2574	2534	2534	2534	2574
LOC111135657	LOC111135657	2430	2430	2430	2430	2430	2430	2430	2430	2430	2430
LOC111135658	LOC111135658	640	640	640	640	640	640	640	640	640	640
LOC111135659	LOC111135659	1937	1937	1937	1937	1937	1937	1937	1937	1937	1937
LOC111135660	LOC111135660	1737	1737	1737	1737	1737	1737	1737	1737	1737	1737
LOC111135661	LOC111135661	1790	1790	1790	1790	1790	1790	1790	1790	1790	1790
LOC111135662	LOC111135662	1493	1493	1493	1493	1493	1493	1493	1493	1493	1493
